Time(s),Target_Vx,Go1_Vx,Target_YawRate,Go1_YawRate,Target_Roll,Go1_Roll,Stab_Roll,Obj_Roll,Target_Pitch,Go1_Pitch,Stab_Pitch,Obj_Pitch,Go1_Accel_X,Go1_Accel_Y,Go1_Accel_Z
5.024,0.300,0.389,0.000,0.010,0.000,0.975,6.313,0.000,0.000,0.564,10.850,0.000,-3.837,-0.099,11.604
5.035,0.300,0.389,0.000,-0.057,0.000,0.850,18.757,0.000,0.000,0.845,6.990,0.000,-0.891,1.390,8.679
5.045,0.300,0.389,0.000,-0.057,0.000,0.850,18.757,0.000,0.000,0.845,6.990,0.000,-0.891,1.390,8.679
5.055,0.300,0.358,0.000,-0.025,0.000,1.052,18.757,0.000,0.000,0.985,6.990,0.000,0.783,0.516,7.555
5.065,0.300,0.358,0.000,-0.025,0.000,1.052,18.757,0.000,0.000,0.985,6.990,0.000,0.783,0.516,7.555
5.076,0.300,0.351,0.000,-0.051,0.000,1.259,18.757,0.000,0.000,0.979,6.990,0.000,-0.137,-0.322,7.290
5.086,0.300,0.351,0.000,-0.051,0.000,1.259,-9.403,0.000,0.000,0.979,6.715,0.000,-0.137,-0.322,7.290
5.099,0.300,0.339,0.000,0.001,0.000,1.293,-9.069,0.000,0.000,0.872,-5.081,0.000,0.003,-0.622,6.226
5.109,0.300,0.339,0.000,0.001,0.000,1.293,-9.069,0.000,0.000,0.872,-5.081,0.000,0.003,-0.622,6.226
5.119,0.300,0.346,0.000,-0.045,0.000,1.159,-11.819,0.000,0.000,0.672,4.955,0.000,1.518,2.077,6.782
5.132,0.300,0.346,0.000,-0.045,0.000,1.159,-9.169,0.000,0.000,0.672,-8.000,0.000,1.518,2.077,6.782
5.143,0.300,0.371,0.000,-0.106,0.000,0.761,-9.169,0.000,0.000,0.433,-8.000,0.000,1.350,2.578,9.931
5.153,0.300,0.371,0.000,-0.106,0.000,0.761,-9.169,0.000,0.000,0.433,-8.000,0.000,1.350,2.578,9.931
5.166,0.300,0.374,0.000,0.046,0.000,1.177,-9.169,0.000,0.000,0.784,-8.000,0.000,2.642,-4.211,13.158
5.177,0.300,0.409,0.000,-0.095,0.000,0.975,-9.169,0.000,0.000,0.978,-8.000,0.000,-2.972,0.101,11.056
5.187,0.300,0.409,0.000,-0.095,0.000,0.975,0.437,0.000,0.000,0.978,0.410,0.000,-2.972,0.101,11.056
5.197,0.300,0.397,0.000,-0.018,0.000,0.703,-3.831,0.000,0.000,1.349,9.885,0.000,-0.616,0.973,9.901
5.207,0.300,0.397,0.000,-0.018,0.000,0.703,-3.831,0.000,0.000,1.349,9.885,0.000,-0.616,0.973,9.901
5.217,0.300,0.389,0.000,-0.002,0.000,0.475,-3.831,0.000,0.000,1.574,9.885,0.000,-0.156,-1.195,11.975
5.228,0.300,0.389,0.000,-0.002,0.000,0.475,-3.831,0.000,0.000,1.574,9.885,0.000,-0.156,-1.195,11.975
5.238,0.300,0.379,0.000,-0.028,0.000,0.440,-1.602,0.000,0.000,1.581,8.793,0.000,-1.009,0.137,6.842
5.248,0.300,0.379,0.000,-0.028,0.000,0.440,-1.602,0.000,0.000,1.581,8.793,0.000,-1.009,0.137,6.842
5.258,0.300,0.354,0.000,-0.085,0.000,0.478,-1.602,0.000,0.000,1.406,8.793,0.000,-0.268,0.337,8.436
5.269,0.300,0.354,0.000,-0.085,0.000,0.478,-1.602,0.000,0.000,1.406,8.793,0.000,-0.268,0.337,8.436
5.279,0.300,0.363,0.000,0.032,0.000,0.630,-1.602,0.000,0.000,1.183,8.793,0.000,1.058,-0.982,10.685
5.289,0.300,0.363,0.000,0.032,0.000,0.630,-1.602,0.000,0.000,1.183,8.793,0.000,1.058,-0.982,10.685
5.299,0.300,0.399,0.000,0.168,0.000,1.025,-1.602,0.000,0.000,0.919,8.793,0.000,-2.088,-3.989,16.897
5.310,0.300,0.399,0.000,0.168,0.000,1.025,-1.602,0.000,0.000,0.919,8.793,0.000,-2.088,-3.989,16.897
5.320,0.300,0.382,0.000,0.160,0.000,1.412,2.889,0.000,0.000,0.717,5.154,0.000,2.426,-4.207,19.143
5.330,0.300,0.382,0.000,0.160,0.000,1.412,2.889,0.000,0.000,0.717,5.154,0.000,2.426,-4.207,19.143
5.340,0.300,0.372,0.000,-0.032,0.000,0.786,-42.647,0.000,0.000,0.733,-6.492,0.000,-2.860,-0.062,12.282
5.350,0.300,0.372,0.000,-0.032,0.000,0.786,-42.647,0.000,0.000,0.733,-6.492,0.000,-2.860,-0.062,12.282
5.360,0.300,0.380,0.000,-0.042,0.000,0.663,-42.647,0.000,0.000,0.899,-6.492,0.000,-0.205,0.008,7.840
5.371,0.300,0.355,0.000,-0.023,0.000,0.825,-42.647,0.000,0.000,1.017,-6.492,0.000,0.598,0.433,8.550
5.381,0.300,0.355,0.000,-0.023,0.000,0.825,-42.647,0.000,0.000,1.017,-6.492,0.000,0.598,0.433,8.550
5.391,0.300,0.349,0.000,-0.022,0.000,1.042,-42.647,0.000,0.000,1.052,-6.492,0.000,-1.361,0.046,6.617
5.401,0.300,0.349,0.000,-0.022,0.000,1.042,-42.647,0.000,0.000,1.052,-6.492,0.000,-1.361,0.046,6.617
5.411,0.300,0.332,0.000,0.045,0.000,1.102,-42.647,0.000,0.000,1.069,-6.492,0.000,0.197,-0.138,4.804
5.422,0.300,0.332,0.000,0.045,0.000,1.102,-42.647,0.000,0.000,1.069,-6.492,0.000,0.197,-0.138,4.804
5.432,0.300,0.342,0.000,-0.031,0.000,1.083,-42.647,0.000,0.000,0.952,-6.492,0.000,0.981,1.682,9.142
5.442,0.300,0.342,0.000,-0.031,0.000,1.083,17.614,0.000,0.000,0.952,28.762,0.000,0.981,1.682,9.142
5.453,0.300,0.365,0.000,-0.061,0.000,0.797,-12.889,0.000,0.000,0.730,7.052,0.000,1.527,1.427,12.563
5.463,0.300,0.365,0.000,-0.061,0.000,0.797,-12.889,0.000,0.000,0.730,7.052,0.000,1.527,1.427,12.563
5.473,0.300,0.363,0.000,0.138,0.000,0.897,-12.889,0.000,0.000,0.882,7.052,0.000,2.946,-1.264,7.533
5.483,0.300,0.363,0.000,0.138,0.000,0.897,-12.889,0.000,0.000,0.882,7.052,0.000,2.946,-1.264,7.533
5.494,0.300,0.370,0.000,0.025,0.000,0.868,-12.889,0.000,0.000,0.956,7.052,0.000,-2.570,-0.878,9.968
5.504,0.300,0.370,0.000,0.025,0.000,0.868,-12.889,0.000,0.000,0.956,7.052,0.000,-2.570,-0.878,9.968
5.514,0.300,0.361,0.000,0.009,0.000,0.743,-12.889,0.000,0.000,1.295,7.052,0.000,-1.000,0.280,12.085
5.524,0.300,0.361,0.000,0.009,0.000,0.743,-12.889,0.000,0.000,1.295,7.052,0.000,-1.000,0.280,12.085
5.535,0.300,0.349,0.000,0.020,0.000,0.610,-12.889,0.000,0.000,1.480,7.052,0.000,0.593,-1.159,9.500
5.545,0.300,0.349,0.000,0.020,0.000,0.610,-12.889,0.000,0.000,1.480,7.052,0.000,0.593,-1.159,9.500
5.555,0.300,0.345,0.000,-0.065,0.000,0.525,-12.889,0.000,0.000,1.489,7.052,0.000,-1.264,-0.068,6.208
5.565,0.300,0.345,0.000,-0.065,0.000,0.525,-12.889,0.000,0.000,1.489,7.052,0.000,-1.264,-0.068,6.208
5.575,0.300,0.327,0.000,-0.095,0.000,0.521,-12.889,0.000,0.000,1.359,7.052,0.000,-0.137,-0.037,7.910
5.585,0.300,0.327,0.000,-0.095,0.000,0.521,-12.889,0.000,0.000,1.359,7.052,0.000,-0.137,-0.037,7.910
5.596,0.300,0.338,0.000,0.020,0.000,0.571,-12.889,0.000,0.000,1.194,7.052,0.000,0.643,-0.834,10.338
5.606,0.300,0.338,0.000,0.020,0.000,0.571,-12.889,0.000,0.000,1.194,7.052,0.000,0.643,-0.834,10.338
5.617,0.300,0.372,0.000,0.164,0.000,0.962,-12.889,0.000,0.000,0.934,7.052,0.000,0.676,-4.394,13.355
5.627,0.300,0.372,0.000,0.164,0.000,0.962,-12.889,0.000,0.000,0.934,7.052,0.000,0.676,-4.394,13.355
5.637,0.300,0.366,0.000,-0.002,0.000,1.382,-4.207,0.000,0.000,0.716,12.125,0.000,2.047,-3.652,16.698
5.648,0.300,0.366,0.000,-0.002,0.000,1.382,-12.648,0.000,0.000,0.716,51.837,0.000,2.047,-3.652,16.698
5.658,0.300,0.366,0.000,-0.106,0.000,0.803,-4.573,0.000,0.000,0.687,-2.018,0.000,-3.109,-0.596,7.407
5.668,0.300,0.366,0.000,-0.106,0.000,0.803,-4.573,0.000,0.000,0.687,-2.018,0.000,-3.109,-0.596,7.407
5.679,0.300,0.367,0.000,0.003,0.000,0.722,-4.573,0.000,0.000,0.892,-2.018,0.000,-1.177,1.127,10.326
5.689,0.300,0.367,0.000,0.003,0.000,0.722,-4.573,0.000,0.000,0.892,-2.018,0.000,-1.177,1.127,10.326
5.699,0.300,0.349,0.000,0.046,0.000,0.914,-4.573,0.000,0.000,1.013,-2.018,0.000,0.970,0.742,6.648
5.709,0.300,0.349,0.000,0.046,0.000,0.914,-4.573,0.000,0.000,1.013,-2.018,0.000,0.970,0.742,6.648
5.720,0.300,0.340,0.000,0.034,0.000,1.215,-4.573,0.000,0.000,1.059,-2.018,0.000,0.218,-0.192,7.763
5.735,0.300,0.340,0.000,0.034,0.000,1.215,-4.573,0.000,0.000,1.059,-2.018,0.000,0.218,-0.192,7.763
5.745,0.300,0.328,0.000,0.066,0.000,1.364,-4.573,0.000,0.000,1.019,-2.018,0.000,0.310,-1.271,6.523
5.756,0.300,0.328,0.000,0.066,0.000,1.364,-4.573,0.000,0.000,1.019,-2.018,0.000,0.310,-1.271,6.523
5.766,0.300,0.337,0.000,-0.004,0.000,1.346,-4.573,0.000,0.000,0.886,-2.018,0.000,1.907,0.388,12.140
5.776,0.300,0.337,0.000,-0.004,0.000,1.346,-4.573,0.000,0.000,0.886,-2.018,0.000,1.907,0.388,12.140
5.786,0.300,0.367,0.000,-0.060,0.000,0.993,-4.573,0.000,0.000,0.628,-2.018,0.000,0.416,4.957,3.027
5.797,0.300,0.367,0.000,-0.060,0.000,0.993,-4.573,0.000,0.000,0.628,-2.018,0.000,0.416,4.957,3.027
5.807,0.300,0.371,0.000,0.118,0.000,1.115,-4.573,0.000,0.000,0.740,-2.018,0.000,1.885,-2.792,12.594
5.817,0.300,0.371,0.000,0.118,0.000,1.115,-4.573,0.000,0.000,0.740,-2.018,0.000,1.885,-2.792,12.594
5.827,0.300,0.369,0.000,-0.039,0.000,1.152,-9.469,0.000,0.000,0.867,-2.276,0.000,-3.132,-0.196,11.576
5.838,0.300,0.369,0.000,-0.039,0.000,1.152,0.918,0.000,0.000,0.867,2.542,0.000,-3.132,-0.196,11.576
5.848,0.300,0.372,0.000,-0.061,0.000,0.994,2.107,0.000,0.000,1.199,9.944,0.000,0.129,0.906,11.882
5.858,0.300,0.372,0.000,-0.061,0.000,0.994,-7.374,0.000,0.000,1.199,-10.775,0.000,0.129,0.906,11.882
5.869,0.300,0.361,0.000,-0.047,0.000,0.822,-7.374,0.000,0.000,1.353,-10.775,0.000,1.656,0.299,4.565
5.879,0.300,0.361,0.000,-0.047,0.000,0.822,-7.374,0.000,0.000,1.353,-10.775,0.000,1.656,0.299,4.565
5.889,0.300,0.363,0.000,-0.117,0.000,0.760,-7.374,0.000,0.000,1.344,-10.775,0.000,-0.866,0.356,5.361
5.899,0.300,0.363,0.000,-0.117,0.000,0.760,-7.374,0.000,0.000,1.344,-10.775,0.000,-0.866,0.356,5.361
5.909,0.300,0.338,0.000,-0.132,0.000,0.815,-7.374,0.000,0.000,1.243,-10.775,0.000,-0.188,0.243,8.037
5.919,0.300,0.338,0.000,-0.132,0.000,0.815,-7.374,0.000,0.000,1.243,-10.775,0.000,-0.188,0.243,8.037
5.930,0.300,0.350,0.000,-0.020,0.000,0.927,-7.374,0.000,0.000,1.130,-10.775,0.000,0.560,-0.368,9.283
5.940,0.300,0.388,0.000,0.149,0.000,1.170,-7.374,0.000,0.000,0.936,-10.775,0.000,3.358,-1.070,7.128
5.950,0.300,0.388,0.000,0.149,0.000,1.170,-7.374,0.000,0.000,0.936,-10.775,0.000,3.358,-1.070,7.128
5.960,0.300,0.412,0.000,0.182,0.000,1.647,-7.374,0.000,0.000,0.701,-10.775,0.000,4.017,-5.042,11.447
5.970,0.300,0.412,0.000,0.182,0.000,1.647,-7.374,0.000,0.000,0.701,-10.775,0.000,4.017,-5.042,11.447
5.980,0.300,0.375,0.000,-0.004,0.000,1.073,-7.374,0.000,0.000,0.584,-10.775,0.000,-3.534,0.493,14.800
5.991,0.300,0.375,0.000,-0.004,0.000,1.073,-7.374,0.000,0.000,0.584,-10.775,0.000,-3.534,0.493,14.800
6.001,0.300,0.377,0.000,-0.049,0.000,0.863,-7.374,0.000,0.000,0.829,-10.775,0.000,0.093,0.098,8.970
6.011,0.300,0.377,0.000,-0.049,0.000,0.863,-7.374,0.000,0.000,0.829,-10.775,0.000,0.093,0.098,8.970
6.021,0.300,0.349,0.000,-0.025,0.000,1.048,-7.374,0.000,0.000,0.958,-10.775,0.000,0.483,0.500,8.940
6.032,0.300,0.345,0.000,0.036,0.000,1.203,7.548,0.000,0.000,0.980,-2.591,0.000,-0.522,-0.030,5.076
6.042,0.300,0.345,0.000,0.036,0.000,1.203,-16.891,0.000,0.000,0.980,17.178,0.000,-0.522,-0.030,5.076
6.053,0.300,0.333,0.000,0.062,0.000,1.366,-16.891,0.000,0.000,0.935,17.178,0.000,0.422,-0.326,5.853
6.066,0.300,0.333,0.000,0.062,0.000,1.366,6.826,0.000,0.000,0.935,-2.775,0.000,0.422,-0.326,5.853
6.076,0.300,0.333,0.000,0.031,0.000,1.336,6.826,0.000,0.000,0.787,-2.775,0.000,1.444,2.150,7.784
6.086,0.300,0.333,0.000,0.031,0.000,1.336,6.826,0.000,0.000,0.787,-2.775,0.000,1.444,2.150,7.784
6.096,0.300,0.363,0.000,-0.104,0.000,0.914,6.826,0.000,0.000,0.541,-2.775,0.000,1.190,1.873,9.544
6.106,0.300,0.363,0.000,-0.104,0.000,0.914,6.826,0.000,0.000,0.541,-2.775,0.000,1.190,1.873,9.544
6.117,0.300,0.363,0.000,0.120,0.000,1.200,6.826,0.000,0.000,0.747,-2.775,0.000,1.718,-4.573,5.923
6.127,0.300,0.363,0.000,0.120,0.000,1.200,6.826,0.000,0.000,0.747,-2.775,0.000,1.718,-4.573,5.923
6.137,0.300,0.388,0.000,-0.040,0.000,1.188,6.826,0.000,0.000,0.995,-2.775,0.000,-3.209,0.150,11.060
6.147,0.300,0.388,0.000,-0.040,0.000,1.188,6.826,0.000,0.000,0.995,-2.775,0.000,-3.209,0.150,11.060
6.158,0.300,0.383,0.000,-0.021,0.000,0.953,6.826,0.000,0.000,1.377,-2.775,0.000,-0.635,1.360,12.355
6.168,0.300,0.383,0.000,-0.021,0.000,0.953,6.826,0.000,0.000,1.377,-2.775,0.000,-0.635,1.360,12.355
6.178,0.300,0.371,0.000,0.040,0.000,0.740,6.826,0.000,0.000,1.580,-2.775,0.000,0.028,-1.855,9.843
6.188,0.300,0.371,0.000,0.040,0.000,0.740,6.826,0.000,0.000,1.580,-2.775,0.000,0.028,-1.855,9.843
6.198,0.300,0.362,0.000,-0.018,0.000,0.658,6.826,0.000,0.000,1.575,-2.775,0.000,-1.257,0.343,6.185
6.208,0.300,0.362,0.000,-0.018,0.000,0.658,6.826,0.000,0.000,1.575,-2.775,0.000,-1.257,0.343,6.185
6.219,0.300,0.345,0.000,-0.067,0.000,0.672,6.826,0.000,0.000,1.410,-2.775,0.000,0.123,0.372,6.153
6.229,0.300,0.345,0.000,-0.067,0.000,0.672,6.826,0.000,0.000,1.410,-2.775,0.000,0.123,0.372,6.153
6.239,0.300,0.356,0.000,0.042,0.000,0.817,6.826,0.000,0.000,1.191,-2.775,0.000,0.715,-0.937,10.257
6.249,0.300,0.356,0.000,0.042,0.000,0.817,6.826,0.000,0.000,1.191,-2.775,0.000,0.715,-0.937,10.257
6.259,0.300,0.393,0.000,0.193,0.000,1.175,6.826,0.000,0.000,0.923,-2.775,0.000,2.749,0.787,6.549
6.270,0.300,0.393,0.000,0.193,0.000,1.175,6.826,0.000,0.000,0.923,-2.775,0.000,2.749,0.787,6.549
6.280,0.300,0.408,0.000,0.086,0.000,1.786,6.826,0.000,0.000,0.667,-2.775,0.000,0.245,-0.539,10.987
6.290,0.300,0.408,0.000,0.086,0.000,1.786,6.826,0.000,0.000,0.667,-2.775,0.000,0.245,-0.539,10.987
6.300,0.300,0.381,0.000,-0.101,0.000,1.183,6.826,0.000,0.000,0.577,-2.775,0.000,-4.516,1.993,16.458
6.311,0.300,0.381,0.000,-0.101,0.000,1.183,-4.850,0.000,0.000,0.577,0.805,0.000,-4.516,1.993,16.458
6.321,0.300,0.382,0.000,-0.008,0.000,0.997,-1.858,0.000,0.000,0.830,-11.692,0.000,0.475,-0.050,8.328
6.331,0.300,0.382,0.000,-0.008,0.000,0.997,-3.015,0.000,0.000,0.830,11.322,0.000,0.475,-0.050,8.328
6.341,0.300,0.363,0.000,-0.007,0.000,1.222,-7.540,0.000,0.000,0.979,1.693,0.000,0.655,-0.366,9.530
6.351,0.300,0.363,0.000,-0.007,0.000,1.222,-7.540,0.000,0.000,0.979,1.693,0.000,0.655,-0.366,9.530
6.362,0.300,0.360,0.000,0.041,0.000,1.376,-7.540,0.000,0.000,1.012,1.693,0.000,-1.070,0.005,5.550
6.372,0.300,0.360,0.000,0.041,0.000,1.376,-1.436,0.000,0.000,1.012,10.903,0.000,-1.070,0.005,5.550
6.382,0.300,0.337,0.000,0.058,0.000,1.532,-1.436,0.000,0.000,0.985,10.903,0.000,0.006,0.640,6.330
6.393,0.300,0.337,0.000,0.058,0.000,1.532,-1.436,0.000,0.000,0.985,10.903,0.000,0.006,0.640,6.330
6.403,0.300,0.345,0.000,0.021,0.000,1.491,-1.436,0.000,0.000,0.809,10.903,0.000,1.255,1.975,7.896
6.413,0.300,0.345,0.000,0.021,0.000,1.491,-1.436,0.000,0.000,0.809,10.903,0.000,1.255,1.975,7.896
6.423,0.300,0.373,0.000,-0.051,0.000,1.129,-1.436,0.000,0.000,0.576,10.903,0.000,1.097,-0.256,15.849
6.433,0.300,0.373,0.000,-0.051,0.000,1.129,-1.436,0.000,0.000,0.576,10.903,0.000,1.097,-0.256,15.849
6.443,0.300,0.380,0.000,0.176,0.000,1.255,-1.436,0.000,0.000,0.720,10.903,0.000,2.821,0.187,4.214
6.454,0.300,0.380,0.000,0.176,0.000,1.255,-1.436,0.000,0.000,0.720,10.903,0.000,2.821,0.187,4.214
6.464,0.300,0.392,0.000,0.030,0.000,1.238,-1.436,0.000,0.000,0.769,10.903,0.000,-2.592,-0.777,10.009
6.474,0.300,0.392,0.000,0.030,0.000,1.238,-1.436,0.000,0.000,0.769,10.903,0.000,-2.592,-0.777,10.009
6.484,0.300,0.382,0.000,-0.005,0.000,1.144,-1.436,0.000,0.000,1.096,10.903,0.000,-0.521,0.645,12.114
6.494,0.300,0.367,0.000,0.019,0.000,0.988,-1.436,0.000,0.000,1.230,10.903,0.000,1.039,-0.609,6.627
6.505,0.300,0.367,0.000,0.019,0.000,0.988,-1.436,0.000,0.000,1.230,10.903,0.000,1.039,-0.609,6.627
6.515,0.300,0.360,0.000,-0.091,0.000,0.940,-1.436,0.000,0.000,1.199,10.903,0.000,-1.416,0.198,5.853
6.525,0.300,0.360,0.000,-0.091,0.000,0.940,-1.436,0.000,0.000,1.199,10.903,0.000,-1.416,0.198,5.853
6.535,0.300,0.335,0.000,-0.127,0.000,0.996,-6.425,0.000,0.000,1.077,-12.364,0.000,-0.288,0.241,7.068
6.545,0.300,0.335,0.000,-0.127,0.000,0.996,2.838,0.000,0.000,1.077,0.682,0.000,-0.288,0.241,7.068
6.555,0.300,0.346,0.000,-0.034,0.000,1.057,2.838,0.000,0.000,0.915,0.682,0.000,0.443,-0.653,9.739
6.566,0.300,0.346,0.000,-0.034,0.000,1.057,2.838,0.000,0.000,0.915,0.682,0.000,0.443,-0.653,9.739
6.576,0.300,0.379,0.000,0.157,0.000,1.364,-1.412,0.000,0.000,0.684,1.344,0.000,1.724,-3.196,12.845
6.586,0.300,0.379,0.000,0.157,0.000,1.364,-1.412,0.000,0.000,0.684,1.344,0.000,1.724,-3.196,12.845
6.599,0.300,0.375,0.000,0.123,0.000,1.764,-1.412,0.000,0.000,0.527,1.344,0.000,1.835,-1.966,13.752
6.609,0.300,0.375,0.000,0.123,0.000,1.764,-1.412,0.000,0.000,0.527,1.344,0.000,1.835,-1.966,13.752
6.620,0.300,0.359,0.000,-0.059,0.000,1.336,-1.412,0.000,0.000,0.513,1.344,0.000,-3.336,-0.427,7.915
6.633,0.300,0.364,0.000,-0.003,0.000,1.187,-1.412,0.000,0.000,0.743,1.344,0.000,-0.714,0.803,9.284
6.643,0.300,0.364,0.000,-0.003,0.000,1.187,-1.412,0.000,0.000,0.743,1.344,0.000,-0.714,0.803,9.284
6.653,0.300,0.341,0.000,0.059,0.000,1.392,-1.412,0.000,0.000,0.887,1.344,0.000,1.058,0.763,7.080
6.663,0.300,0.341,0.000,0.059,0.000,1.392,-1.412,0.000,0.000,0.887,1.344,0.000,1.058,0.763,7.080
